Customer Name,Refractory,Lining type,campaign,Heat number (life number),Total Heat Time previous (minutes),Total Heat Time (minutes),Scrap (MT),Sponge (MT),Hot Heel (MT),Alloys (MT),Input (MT),Final C%,Tapping Temperature,Output (MT),Output + Next Hot Heel (MT),Input energy previous (KWH),Input energy (KWH),Previous Voltage,Previous Frequency,Previous Rating of the Furnace,Voltage,Frequency,Rating of the furnace (KW),Melt rate (MT/Hr),Efficiency (MT/KWH),Number of capacitors removed,Refractory lining before heating,Refractory lining after heating,Previous Input,Previous Output,Power,Power previous,Carbon addition (Kg),SiMn addition (Kg),Pig iron addition (MT) ,Scrap (KG),Output (KG),Pig iron (KG),Lumps(%),Pellets(%),Fines(%),Pellets(kg),Lumps(Kg),Fines (Kg)
Godavari,NRM,NL,19,1,0.0,250.0,3.5,14.48,1.5,0.0,19.48,0.18,1710.0,16.8,16.8,0.0,17360.0,0.0,0.0,,3700.0,520.0,,2.92,0.000967742,,6.63,6.56,0.0,0.0,3019.13,0,,,,,,,12.0,76.0,12.0,76.0,,
Godavari,NRM,NL,19,2,250.0,190.0,2.5,18.23,,0.0,20.73,0.24,1680.0,15.1,17.4,17360.0,15040.0,3700.0,520.0,,3800.0,520.0,,5.49,0.001156915,,6.56,6.49,19.48,16.8,4749.47,3019.13,,,,,,,12.0,76.0,12.0,76.0,,
Godavari,NRM,NL,19,3,190.0,195.0,,17.56,2.3,0.0,19.86,0.15,1670.0,14.2,16.7,15040.0,13920.0,3800.0,520.0,,3800.0,520.0,,5.14,0.001199713,,6.49,6.43,20.73,15.1,4283.08,4749.47,,,,,,,12.0,76.0,12.0,76.0,,
Godavari,NRM,NL,19,4,195.0,205.0,,16.59,2.5,0.0,19.09,0.17,1665.0,14.1,16.1,13920.0,12880.0,3800.0,520.0,,3200.0,510.0,,4.71,0.00125,,6.43,6.36,19.86,14.2,3769.76,4283.08,,,,,,,12.0,76.0,12.0,76.0,,
Godavari,NRM,NL,19,5,205.0,185.0,,17.2,2.0,0.0,19.2,0.16,1695.0,16.1,16.1,12880.0,15320.0,3200.0,510.0,,3800.0,520.0,,5.22,0.001050914,,6.36,6.3,19.09,14.1,4968.65,3769.76,,,,,,,12.0,76.0,12.0,76.0,,
Godavari,NRM,NL,19,6,185.0,200.0,2.3,16.28,,0.0,18.58,0.18,1665.0,13.4,15.6,15320.0,15520.0,3800.0,520.0,,3750.0,520.0,,4.68,0.001005155,,6.3,6.23,19.2,16.1,4656,4968.65,,,,,,,19.0,62.0,19.0,62.0,,
Godavari,NRM,NL,19,7,200.0,185.0,,18.66,2.2,0.0,20.86,0.24,1690.0,15.0,17.5,15520.0,14600.0,3750.0,520.0,,3800.0,500.0,,5.68,0.00119863,,6.23,6.17,18.58,13.4,4735.14,4656,,,,,,,19.0,62.0,19.0,62.0,,
Godavari,NRM,NL,19,8,185.0,205.0,,18.05,2.5,0.0,20.55,0.13,1690.0,15.0,17.3,14600.0,14120.0,3800.0,500.0,,3800.0,550.0,,5.06,0.001225212,,6.17,6.1,20.86,15.0,4132.68,4735.14,,,,,,,19.0,62.0,19.0,62.0,,
Godavari,NRM,NL,19,9,205.0,215.0,,19.27,2.3,0.0,21.57,0.19,1670.0,15.5,18.1,14120.0,15960.0,3800.0,550.0,,3700.0,510.0,,5.05,0.001134085,,6.1,6.04,20.55,15.0,4453.95,4132.68,,,,,,,19.0,62.0,19.0,62.0,,
Godavari,NRM,NL,19,10,215.0,190.0,,17.68,2.6,0.0,20.28,0.16,1660.0,14.5,17.1,15960.0,13320.0,3700.0,510.0,,3800.0,520.0,,5.4,0.001283784,,6.04,5.97,21.57,15.5,4206.32,4453.95,,,,,,,19.0,62.0,19.0,62.0,,
Godavari,NRM,NL,19,11,190.0,190.0,,17.44,2.6,0.0,20.04,0.15,1655.0,14.9,16.9,13320.0,13280.0,3800.0,520.0,,3900.0,530.0,,5.34,0.00127259,,5.97,5.91,20.28,14.5,4193.68,4206.32,,,,,,,19.0,62.0,19.0,62.0,,
Godavari,NRM,NL,19,12,190.0,250.0,,21.1,2.0,0.0,23.1,0.1,1662.0,17.3,19.3,13280.0,17520.0,3900.0,530.0,,3800.0,510.0,,3.86,0.001101598,,5.91,5.84,20.04,14.9,3504,4193.68,,,,,,,21.0,69.0,10.0,69.0,,
Godavari,NRM,NL,19,13,250.0,205.0,,17.68,2.0,0.0,19.68,0.11,1660.0,14.0,16.5,17520.0,15840.0,3800.0,510.0,,3800.0,510.0,,4.83,0.001041667,,5.84,5.78,23.1,17.3,4636.1,3504,,,,,,,21.0,69.0,10.0,69.0,,
Godavari,NRM,NL,19,14,205.0,195.0,,18.78,2.5,0.0,21.28,0.14,1670.0,15.4,17.9,15840.0,14880.0,3800.0,510.0,,3800.0,510.0,,5.51,0.001202957,,5.78,5.71,19.68,14.0,4578.46,4636.1,,,,,,,21.0,69.0,10.0,69.0,,
Godavari,NRM,NL,19,15,195.0,165.0,,16.22,2.5,0.0,18.72,0.13,1675.0,13.8,15.8,14880.0,12840.0,3800.0,510.0,,3800.0,510.0,,5.75,0.00123053,,5.71,5.65,21.28,15.4,4669.09,4578.46,,,,,,,21.0,69.0,10.0,69.0,,
Godavari,NRM,NL,19,16,165.0,175.0,,18.05,2.0,0.0,20.05,0.14,1665.0,14.8,16.8,12840.0,13240.0,3800.0,510.0,,3800.0,510.0,,5.76,0.001268882,,5.65,5.58,18.72,13.8,4539.43,4669.09,,,,,,,21.0,69.0,10.0,69.0,,
Godavari,NRM,NL,19,17,175.0,130.0,,11.22,2.0,0.0,13.22,0.15,1660.0,11.2,11.2,13240.0,9040.0,3800.0,510.0,,3800.0,510.0,,5.17,0.001238938,,5.58,5.52,20.05,14.8,4172.31,4539.43,,,,,,,21.0,69.0,10.0,69.0,,
Godavari,NRM,NL,19,18,130.0,215.0,2.0,20.29,,0.0,22.29,0.08,1670.0,16.6,18.6,9040.0,16640.0,3800.0,510.0,,3800.0,510.0,,5.19,0.001117788,,5.52,5.45,13.22,11.2,4643.72,4172.31,,,,,,,21.0,69.0,10.0,69.0,,
Godavari,NRM,NL,19,19,215.0,215.0,,17.56,2.0,0.0,19.56,0.12,1668.0,14.4,16.4,16640.0,14400.0,3800.0,510.0,,3700.0,520.0,,4.58,0.001138889,,5.45,5.39,22.29,16.6,4018.6,4643.72,,,,,,,22.62,66.4,11.0,66.4,,
Godavari,NRM,NL,19,20,215.0,250.0,,20.12,2.0,0.0,22.12,0.14,1670.0,16.5,18.5,14400.0,16800.0,3700.0,520.0,,3800.0,520.0,,3.83,0.00110119,,5.39,5.32,19.56,14.4,3475.86,4018.6,,,,,,,22.62,66.4,11.0,66.4,,
Godavari,NRM,NL,19,21,250.0,190.0,,19.88,2.0,0.0,21.88,0.1,1660.0,16.3,18.3,16800.0,15200.0,3800.0,520.0,,3600.0,500.0,,5.78,0.001203947,,5.32,5.26,22.12,16.5,4800,3475.86,,,,,,,22.62,66.4,11.0,66.4,,
Godavari,NRM,NL,19,22,190.0,235.0,,19.76,2.0,0.0,21.76,0.16,1670.0,16.2,18.2,15200.0,15800.0,3600.0,500.0,,3800.0,510.0,,4.65,0.001151899,,5.26,5.19,21.88,16.3,4034.04,4800,,,,,,,22.62,66.4,11.0,66.4,,
Godavari,NRM,NL,19,23,235.0,185.0,,16.59,2.0,0.0,18.59,0.16,1680.0,13.6,15.6,15800.0,13720.0,3800.0,510.0,,3700.0,520.0,,5.06,0.001137026,,5.19,5.13,21.76,16.2,4449.73,4034.04,,,,,,,22.62,66.4,11.0,66.4,,
Godavari,NRM,NL,19,24,185.0,195.0,,18.29,2.0,0.0,20.29,0.12,1670.0,15.0,17,13720.0,14720.0,3700.0,520.0,,3800.0,520.0,,5.23,0.001154891,,5.13,5.06,18.59,13.6,4529.23,4449.73,,,,,,,22.62,66.4,11.0,66.4,,
Godavari,NRM,NL,19,25,195.0,180.0,,17.44,2.0,0.0,19.44,0.12,1675.0,14.3,16.3,14720.0,13400.0,3800.0,520.0,,3700.0,520.0,,5.43,0.001216418,,5.06,5.0,20.29,15.0,4466.67,4529.23,,,,,,,22.62,66.4,11.0,66.4,,
Godavari,NRM,NL,19,26,180.0,200.0,,16.46,2.0,0.0,18.46,0.11,1670.0,15.5,15.5,13400.0,14720.0,3700.0,520.0,,3700.0,520.0,,4.65,0.001052989,,5.0,4.93,19.44,14.3,4416,4466.67,,,,,,,26.0,61.0,13.0,61.0,,
Godavari,NRM,NL,19,27,200.0,180.0,2.2,18.71,0.0,0.0,20.91,0.11,1660.0,15.5,17.5,14720.0,13960.0,3700.0,520.0,,3700.0,520.0,,5.83,0.001253582,,4.93,4.87,18.46,15.5,4653.33,4416,,,,,,,26.0,61.0,13.0,61.0,,
Godavari,NRM,NL,19,28,180.0,190.0,,18.29,2.0,0.0,20.29,0.09,1680.0,15.0,17,13960.0,14920.0,3700.0,520.0,,3800.0,510.0,,5.37,0.00113941,,4.87,4.8,20.91,15.5,4711.58,4653.33,,,,,,,26.0,61.0,13.0,61.0,,
Godavari,NRM,NL,19,29,190.0,180.0,,18.29,2.0,0.0,20.29,0.16,1680.0,15.0,17,14920.0,14800.0,3800.0,510.0,,3800.0,510.0,,5.67,0.001148649,,4.8,4.74,20.29,15.0,4933.33,4711.58,,,,,,,26.0,61.0,13.0,61.0,,
Godavari,NRM,NL,19,30,180.0,200.0,,19.76,2.0,0.0,21.76,0.13,1675.0,16.2,18.2,14800.0,14520.0,3800.0,510.0,,3800.0,510.0,,5.46,0.001253444,,4.74,4.67,20.29,15.0,4356,4933.33,,,,,,,26.0,61.0,13.0,61.0,,
Godavari,NRM,NL,19,31,200.0,190.0,,19.51,2.0,0.0,21.51,0.11,1670.0,16.0,18,14520.0,14760.0,3800.0,510.0,,3600.0,540.0,,5.68,0.001219512,,4.67,4.61,21.76,16.2,4661.05,4356,,,,,,,26.0,61.0,13.0,61.0,,
Godavari,NRM,NL,19,32,190.0,170.0,,18.78,2.0,0.0,20.78,0.13,1660.0,15.4,17.4,14760.0,13280.0,3600.0,540.0,,3600.0,540.0,,6.14,0.001310241,,4.61,4.54,21.51,16.0,4687.06,4661.05,,,,,,,26.0,61.0,13.0,61.0,,
Godavari,NRM,NL,19,33,170.0,200.0,,15.12,2.0,0.0,17.12,0.16,1670.0,14.4,14.4,13280.0,14760.0,3600.0,540.0,,3900.0,520.0,,4.32,0.00097561,,4.54,4.48,20.78,15.4,4428,4687.06,,,,,,,22.59,67.0,10.4,67.0,,
Godavari,NRM,NL,19,34,200.0,185.0,2.3,17.98,0.0,0.0,20.28,0.14,1675.0,15.0,17,14760.0,12120.0,3900.0,520.0,,3800.0,520.0,,5.51,0.00140264,,4.48,4.41,17.12,14.4,3930.81,4428,,,,,,,22.59,67.0,10.4,67.0,,
Godavari,NRM,NL,19,35,185.0,195.0,,18.05,2.0,0.0,20.05,0.23,1660.0,14.8,16.8,12120.0,14800.0,3800.0,520.0,,3600.0,540.0,,5.17,0.001135135,,4.41,4.35,20.28,15.0,4553.85,3930.81,,,,,,,22.59,67.0,10.4,67.0,,
Godavari,NRM,NL,19,36,195.0,160.0,,15.98,2.0,0.0,17.98,0.12,1660.0,13.1,15.1,14800.0,12280.0,3600.0,540.0,,3500.0,520.0,,5.66,0.001229642,,4.35,4.28,20.05,14.8,4605,4553.85,,,,,,,22.59,67.0,10.4,67.0,,
Godavari,NRM,NL,19,37,160.0,170.0,,18.9,2.0,0.0,20.9,0.12,1670.0,15.5,17.5,12280.0,12160.0,3500.0,520.0,,3600.0,540.0,,6.18,0.001439145,,4.28,4.21,17.98,13.1,4291.76,4605,,,,,,,22.59,67.0,10.4,67.0,,
Godavari,NRM,NL,19,38,170.0,175.0,,17.56,2.0,0.0,19.56,0.14,1680.0,14.4,16.4,12160.0,14000.0,3600.0,540.0,,3500.0,540.0,,5.62,0.001171429,,4.21,4.15,20.9,15.5,4800,4291.76,,,,,,,22.59,67.0,10.4,67.0,,
Godavari,NRM,NL,19,39,175.0,195.0,,19.15,2.0,0.0,21.15,0.16,1687.0,15.7,17.7,14000.0,15760.0,3500.0,540.0,,3600.0,540.0,,5.45,0.001123096,,4.15,4.08,19.56,14.4,4849.23,4800,,,,,,,22.59,67.0,10.4,67.0,,
Godavari,NRM,NL,19,40,195.0,200.0,,18.29,2.0,0.0,20.29,0.12,1670.0,15.0,17,15760.0,14250.0,3600.0,540.0,,3600.0,520.0,,5.1,0.001192982,,4.08,4.02,21.15,15.7,4275,4849.23,,,,,,,24.0,76.0,,76.0,,
Godavari,NRM,NL,19,41,200.0,165.0,,20.12,2.0,0.0,22.12,0.1,1680.0,16.5,18.5,14250.0,14670.0,3600.0,520.0,,3600.0,520.0,,6.73,0.001261077,,4.02,3.95,20.29,15.0,5334.55,4275,,,,,,,24.0,76.0,,76.0,,
Godavari,NRM,NL,19,42,165.0,165.0,,18.54,2.0,0.0,20.54,0.13,1665.0,15.2,17.2,14670.0,14080.0,3600.0,520.0,,3600.0,540.0,,6.25,0.001221591,,3.95,3.89,22.12,16.5,5120,5334.55,,,,,,,24.0,76.0,,76.0,,
Godavari,NRM,NL,19,43,165.0,170.0,,18.29,2.0,0.0,20.29,0.11,1695.0,15.0,17,14080.0,13298.0,3600.0,540.0,,3600.0,520.0,,6,0.001278388,,3.89,3.82,20.54,15.2,4693.41,5120,,,,,,,24.0,76.0,,76.0,,
Godavari,NRM,NL,19,44,170.0,230.0,,20.61,2.0,0.0,22.61,0.11,1690.0,16.9,18.9,13298.0,15886.0,3600.0,520.0,,3600.0,520.0,,4.93,0.001189727,,3.82,3.76,20.29,15.0,4144.17,4693.41,,,,,,,24.0,76.0,,76.0,,
Godavari,NRM,NL,19,45,230.0,185.0,,17.8,2.0,0.0,19.8,0.19,1698.0,14.6,16.6,15886.0,14016.0,3600.0,520.0,,3200.0,540.0,,5.38,0.001184361,,3.76,3.69,22.61,16.9,4545.73,4144.17,,,,,,,24.0,76.0,,76.0,,
Godavari,NRM,NL,19,46,185.0,210.0,,18.66,2.0,0.0,20.66,0.13,1692.0,15.3,17.3,14016.0,15000.0,3200.0,540.0,,3200.0,540.0,,4.94,0.001153333,,3.69,3.63,19.8,14.6,4285.71,4545.73,,,,,,,24.0,76.0,,76.0,,
Godavari,NRM,NL,19,47,210.0,250.0,,19.51,2.0,0.0,21.51,0.13,1680.0,18.0,18,15000.0,20160.0,3200.0,540.0,,3400.0,550.0,,2.84,0.000892857,,3.63,3.56,20.66,15.3,3183.16,4285.71,,,,,,,24.0,76.0,,76.0,,
Godavari,NRM,NL,19,48,250.0,205.0,2.0,18.34,,0.0,20.34,0.12,1680.0,15.0,17,20160.0,16080.0,3400.0,550.0,,2800.0,540.0,,4.98,0.001057214,,3.56,3.5,21.51,18.0,4706.34,3183.16,,,,,,,24.0,76.0,,76.0,,
Godavari,NRM,NL,19,49,205.0,180.0,,19.39,2.0,0.0,21.39,0.18,1661.0,15.9,17.9,16080.0,14960.0,2800.0,540.0,,3500.0,550.0,,5.97,0.001196524,,3.5,3.43,20.34,15.0,4986.67,4706.34,,,,,,,11.5,71.0,17.54,71.0,,
Godavari,NRM,NL,19,50,180.0,185.0,,18.41,2.0,0.0,20.41,0.19,1665.0,17.1,17.1,14960.0,14080.0,3500.0,550.0,,3500.0,550.0,,5.55,0.001214489,,3.43,3.37,21.39,15.9,4566.49,4986.67,,,,,,,11.5,71.0,17.54,71.0,,
Godavari,NRM,NL,19,51,185.0,205.0,2.5,16.77,,0.0,19.27,0.3,1650.0,14.2,16.2,14080.0,14720.0,3500.0,550.0,,3500.0,550.0,,4.74,0.001100543,,3.37,3.3,20.41,17.1,4308.29,4566.49,,,,,,,11.5,71.0,17.54,71.0,,
Godavari,NRM,NL,19,52,205.0,165.0,,17.68,2.0,0.0,19.68,0.17,1665.0,14.5,16.5,14720.0,13560.0,3500.0,550.0,,3500.0,550.0,,6,0.001216814,,3.3,3.24,19.27,14.2,4930.91,4308.29,,,,,,,11.5,71.0,17.54,71.0,,
Godavari,NRM,NL,19,53,165.0,175.0,,18.05,2.0,0.0,20.05,0.15,1698.0,16.8,16.8,13560.0,14720.0,3500.0,550.0,,3500.0,570.0,,5.76,0.001141304,,3.24,3.17,19.68,14.5,5046.86,4930.91,,,,,,,11.5,71.0,17.54,71.0,,
Godavari,NRM,NL,19,54,175.0,180.0,2.5,15.91,,0.0,18.41,0.1,1696.0,13.5,15.5,14720.0,15480.0,3500.0,570.0,,3400.0,580.0,,5.17,0.001001292,,3.17,3.11,20.05,16.8,5160,5046.86,,,,,,,11.5,71.0,17.54,71.0,,
Godavari,NRM,NL,19,55,180.0,170.0,,19.15,2.0,0.0,21.15,0.11,1690.0,15.7,17.7,15480.0,14080.0,3400.0,580.0,,3400.0,580.0,,6.25,0.001257102,,3.11,3.04,18.41,13.5,4969.41,5160,,,,,,,11.5,71.0,17.54,71.0,,
Godavari,NRM,NL,19,56,170.0,215.0,,19.27,2.0,0.0,21.27,0.1,1705.0,15.8,17.8,14080.0,14700.0,3400.0,580.0,,3200.0,560.0,,4.97,0.001210884,,3.04,2.98,21.15,15.7,4102.33,4969.41,,,,,,,26.0,74.0,,74.0,,
Godavari,NRM,NL,19,57,215.0,250.0,,17.2,2.0,0.0,19.2,0.1,1680.0,14.1,16.1,14700.0,13300.0,3200.0,560.0,,3100.0,560.0,,2.3,0.001210526,,2.98,2.91,21.27,15.8,1900,4102.33,,,,,,,26.0,74.0,,74.0,,
Godavari,NRM,NL,19,58,250.0,165.0,,18.54,2.0,0.0,20.54,0.1,1665.0,15.2,17.2,13300.0,14340.0,3100.0,560.0,,3600.0,560.0,,6.25,0.001199442,,2.91,2.85,19.2,14.1,5214.55,1900,,,,,,,26.0,74.0,,74.0,,
Godavari,NRM,NL,19,59,165.0,185.0,,18.41,2.0,0.0,20.41,0.12,1656.0,15.1,17.1,14340.0,14560.0,3600.0,560.0,,3200.0,530.0,,5.55,0.001174451,,2.85,2.78,20.54,15.2,4722.16,5214.55,,,,,,,26.0,74.0,,74.0,,
Godavari,NRM,NL,19,60,185.0,185.0,,18.9,2.0,0.0,20.9,0.24,1675.0,15.5,17.5,14560.0,14750.0,3200.0,530.0,,3000.0,560.0,,5.68,0.001186441,,2.78,2.72,20.41,15.1,4783.78,4722.16,,,,,,,26.0,74.0,,74.0,,
Godavari,NRM,NL,19,61,185.0,155.0,,17.68,2.0,0.0,19.68,0.12,1662.0,14.5,16.5,14750.0,13720.0,3000.0,560.0,,3100.0,560.0,,6.39,0.001202624,,2.72,2.65,20.9,15.5,5310.97,4783.78,,,,,,,26.0,74.0,,74.0,,
Godavari,NRM,NL,19,62,155.0,180.0,,18.78,2.0,0.0,20.78,0.11,1661.0,15.4,17.4,13720.0,13880.0,3100.0,560.0,,3000.0,560.0,,5.8,0.001253602,,2.65,2.59,19.68,14.5,4626.67,5310.97,,,,,,,25.5,74.5,,74.5,,
Godavari,NRM,NL,19,63,180.0,195.0,,20.73,2.0,0.0,22.73,0.11,1667.0,19.0,19,13880.0,16160.0,3000.0,560.0,,3000.0,560.0,,5.85,0.001175743,,2.59,2.52,20.78,15.4,4972.31,4626.67,,,,,,,25.5,74.5,,74.5,,
Godavari,NRM,NL,19,64,195.0,175.0,2.2,17.49,,0.0,19.69,0.09,1660.0,14.5,16.5,16160.0,12720.0,3000.0,560.0,,3000.0,560.0,,5.66,0.00129717,,2.52,2.46,22.73,19.0,4361.14,4972.31,,,,,,,25.5,74.5,,74.5,,
Godavari,NRM,NL,19,65,175.0,175.0,,18.29,2.0,0.0,20.29,0.1,1665.0,15.0,17,12720.0,13680.0,3000.0,560.0,,3200.0,560.0,,5.83,0.00124269,,2.46,2.39,19.69,14.5,4690.29,4361.14,,,,,,,25.5,74.5,,74.5,,
Godavari,NRM,NL,19,66,175.0,185.0,,18.78,2.0,0.0,20.78,0.1,1661.0,15.4,17.4,13680.0,13680.0,3200.0,560.0,,3200.0,580.0,,5.64,0.00127193,,2.39,2.33,20.29,15.0,4436.76,4690.29,,,,,,,25.5,74.5,,74.5,,
Godavari,NRM,NL,19,67,185.0,220.0,,19.63,2.0,0.0,21.63,0.09,1665.0,16.1,18.1,13680.0,14720.0,3200.0,580.0,,3200.0,560.0,,4.94,0.00122962,,2.33,2.26,20.78,15.4,4014.55,4436.76,,,,,,,25.5,74.5,,74.5,,
Godavari,NRM,NL,19,68,220.0,190.0,,19.63,2.0,0.0,21.63,0.08,1660.0,16.1,18.1,14720.0,13960.0,3200.0,560.0,,3200.0,580.0,,5.72,0.001296562,,2.26,2.2,21.63,16.1,4408.42,4014.55,,,,,,,25.5,74.5,,74.5,,
Godavari,NRM,NL,19,69,190.0,170.0,,16.1,2.0,0.0,18.1,0.11,1680.0,13.2,15.2,13960.0,11840.0,3200.0,580.0,,3000.0,560.0,,5.36,0.001283784,,2.2,2.13,21.63,16.1,4178.82,4408.42,,,,,,,25.5,74.5,,74.5,,
Godavari,NRM,NL,19,70,170.0,200.0,,19.15,2.0,0.0,21.15,0.1,1663.0,15.7,17.7,11840.0,14250.0,3000.0,560.0,,2800.0,580.0,,5.31,0.001242105,,2.13,2.07,18.1,13.2,4275,4178.82,,,,,,,25.5,74.5,,74.5,,
Godavari,NRM,NL,19,71,200.0,185.0,,20.12,2.0,0.0,22.12,0.13,1665.0,18.5,18.5,14250.0,16270.0,2800.0,580.0,,3000.0,590.0,,6,0.001137062,,2.07,2.0,21.15,15.7,5276.76,4275,,,,,,,25.5,74.5,,74.5,,
Hind Coil,NRM,P1,42,1,0.0,250.0,2.1,12.7,,0.0,16.05,,1700.0,13.7,13.7,0.0,8800.0,0.0,0.0,,3800.0,395.0,,3.1,0.001556818,,5.25,5.2,0.0,0.0,1992.45,0,,,1.25,,,,,,,,,
Hind Coil,NRM,P1,42,2,250.0,160.0,1.9,10.09,,0.0,13.25,,1660.0,11.37,11.37,8800.0,8000.0,3800.0,395.0,,3800.0,395.0,,4.26,0.00142125,,5.2,5.15,16.05,13.7,3000,1992.45,,,1.26,,,,,,,,,
Hind Coil,NRM,P1,42,3,160.0,165.0,2.02,9.68,,0.0,12.89,,1675.0,11.08,11.08,8000.0,7700.0,3800.0,395.0,,3800.0,395.0,,4.03,0.001438961,,5.15,5.1,13.25,11.37,2800,3000,,,1.19,,,,,,,,,
Hind Coil,NRM,P1,42,4,165.0,140.0,2.1,6.8,,0.0,10.09,,1665.0,8.8,8.8,7700.0,5900.0,3800.0,395.0,,3800.0,395.0,,3.77,0.001491525,,5.1,5.05,12.89,11.08,2528.57,2800,,,1.19,,,,,,,,,
Hind Coil,NRM,P1,42,5,140.0,160.0,2.15,8.91,,0.0,12.27,,1656.0,10.6,10.6,5900.0,7300.0,3800.0,395.0,,3800.0,395.0,,3.98,0.001452055,,5.05,4.99,10.09,8.8,2737.5,2528.57,,,1.21,,,,,,,,,
Hind Coil,NRM,P1,42,6,160.0,125.0,2.1,9.89,,0.0,12.99,,1655.0,11.15,11.15,7300.0,6100.0,3800.0,395.0,,3800.0,395.0,,5.35,0.001827869,,4.99,4.94,12.27,10.6,2928,2737.5,,,1.0,,,,,,,,,
Hind Coil,NRM,P1,42,7,125.0,250.0,2.1,-3.7,,0.0,-0.6,,1650.0,,0,6100.0,,3800.0,395.0,,3800.0,395.0,,0,#DIV/0!,,4.94,4.89,12.99,11.15,0,2928,,,1.0,,,,,,,,,
Hind Coil,NRM,P1,42,8,250.0,130.0,2.1,10.59,,0.0,13.69,,1720.0,11.72,11.72,,6000.0,3800.0,395.0,,3800.0,395.0,,5.41,0.001953333,,4.89,4.84,-0.6,,2769.23,0,,,1.0,,,,,,,,,
Hind Coil,NRM,P1,42,9,130.0,165.0,2.1,10.65,,0.0,13.65,,1675.0,11.67,11.67,6000.0,7700.0,3800.0,395.0,,3800.0,395.0,,4.24,0.001515584,,4.84,4.79,13.69,11.72,2800,2769.23,,,0.9,,,,,,,,,
Hind Coil,NRM,P1,42,10,165.0,135.0,2.1,9.47,,0.0,12.57,,1685.0,10.8,10.8,7700.0,6800.0,3800.0,395.0,,3800.0,395.0,,4.8,0.001588235,,4.79,4.74,13.65,11.67,3022.22,2800,,,1.0,,,,,,,,,
Hind Coil,NRM,P1,42,11,135.0,250.0,2.11,11.95,,0.0,15.22,,1666.0,13.0,13,6800.0,8000.0,3800.0,395.0,,3800.0,395.0,,3,0.001625,,4.74,4.69,12.57,10.8,1846.15,3022.22,,,1.16,,,,,,,,,
Hind Coil,NRM,P1,42,12,250.0,150.0,2.1,9.97,,0.0,13.26,,1685.0,11.4,11.4,8000.0,7200.0,3800.0,395.0,,3800.0,395.0,,4.56,0.001583333,,4.69,4.64,15.22,13.0,2880,1846.15,,,1.19,,,,,,,,,
Hind Coil,NRM,P1,42,13,150.0,140.0,2.04,8.14,,0.0,11.34,,1672.0,9.81,9.81,7200.0,6400.0,3800.0,395.0,,3800.0,395.0,,4.2,0.001532813,,4.64,4.59,13.26,11.4,2742.86,2880,,,1.16,,,,,,,,,
Hind Coil,NRM,P1,42,14,140.0,155.0,2.02,10.47,,0.0,13.65,,1662.0,11.7,11.7,6400.0,8100.0,3800.0,395.0,,3800.0,395.0,,4.53,0.001444444,,4.59,4.54,11.34,9.81,3135.48,2742.86,,,1.16,,,,,,,,,
Hind Coil,NRM,P1,42,15,155.0,140.0,2.02,8.46,,0.0,11.69,,1651.0,10.1,10.1,8100.0,6900.0,3800.0,395.0,,3800.0,395.0,,4.33,0.001463768,,4.54,4.48,13.65,11.7,2957.14,3135.48,,,1.21,,,,,,,,,
Hind Coil,NRM,P1,42,16,140.0,160.0,2.1,9.96,,0.0,13.36,,1660.0,11.5,11.5,6900.0,7800.0,3800.0,395.0,,3800.0,395.0,,4.31,0.001474359,,4.48,4.43,11.69,10.1,2925,2957.14,,,1.3,,,,,,,,,
Hind Coil,NRM,P1,42,17,160.0,170.0,2.1,11.26,,0.0,14.46,,1675.0,12.37,12.37,7800.0,7600.0,3800.0,395.0,,3800.0,395.0,,4.37,0.001627632,,4.43,4.38,13.36,11.5,2682.35,2925,,,1.1,,,,,,,,,
Hind Coil,NRM,P1,42,18,170.0,165.0,2.1,8.27,,0.0,11.27,,1675.0,9.72,9.72,7600.0,7400.0,3800.0,395.0,,3800.0,395.0,,3.53,0.001313514,,4.38,4.33,14.46,12.37,2690.91,2682.35,,,0.9,,,,,,,,,
Hind Coil,NRM,P1,42,19,165.0,150.0,1.95,13,,0.0,16,,1885.0,13.6,13.6,7400.0,7600.0,3800.0,395.0,,3800.0,395.0,,5.44,0.001789474,,4.33,4.28,11.27,9.72,3040,2690.91,,,1.05,,,,,,,,,
Hind Coil,NRM,P1,42,20,150.0,160.0,2.21,9.35,,0.0,12.66,,1672.0,10.91,10.91,7600.0,7800.0,3800.0,395.0,,3800.0,395.0,,4.09,0.001398718,,4.28,4.23,16.0,13.6,2925,3040,,,1.1,,,,,,,,,
Hind Coil,NRM,P1,42,21,160.0,160.0,2.1,10.64,,0.0,13.93,,1652.0,11.95,11.95,7800.0,7300.0,3800.0,395.0,,3800.0,395.0,,4.48,0.001636986,,4.23,4.18,12.66,10.91,2737.5,2925,,,1.19,,,,,,,,,
Hind Coil,NRM,P1,42,22,160.0,165.0,1.81,11.45,,0.0,14.1,,1689.0,11.99,11.99,7300.0,8700.0,3800.0,395.0,,3800.0,395.0,,4.36,0.001378161,,4.18,4.13,13.93,11.95,3163.64,2737.5,,,0.84,,,,,,,,,
Hind Coil,NRM,P1,42,23,165.0,165.0,1.81,11.25,,0.0,13.96,,1676.0,11.88,11.88,8700.0,8000.0,3800.0,395.0,,3800.0,395.0,,4.32,0.001485,,4.13,4.08,14.1,11.99,2909.09,3163.64,,,0.9,,,,,,,,,
