Customer Name,Refractory,Lining type,campaign,Heat number (life number),Total Heat Time previous (minutes),Total Heat Time (minutes),Scrap (MT),Sponge (MT),Hot Heel (MT),Alloys (MT),Input (MT),Final C%,Tapping Temperature ©,Output (MT),Output + Next Hot Heel (MT),Input energy previous (KWH),Input energy (KWH),Previous Voltage,Previous Frequency,Previous Rating of the Furnace,Voltage,Frequency,Rating of the furnace (KW),Melt rate (MT/Hr),Efficiency (MT/KWH),Number of capacitors removed,Refractory lining before heating,Refractory lining after heating,Previous Input,Previous Output,Power,Power previous,Carbon addition (Kg),SiMn addition (Kg),Pig iron addition (MT) ,Scrap (KG),Output (KG),Pig iron (KG),Lumps(%),Pellets(%),Fines(%),Pellets(kg),Lumps(Kg),Fines (Kg)
Hind Coil,NRM,NL,43,5,145,180,2.245,11.40,,0,14.90243902,,1660,12.78,12.78,7765,9187,,,,,,,4.26,0.001391096,,4.993589744,4.929487179,12.14146341,10.5,3062.333333,3213.103448,,,1.255,,,,,,,,,
Hind Coil,NRM,NL,43,6,180,145,2.2,10.38,,0,13.63414634,,1666,11.7,11.7,9187,7403,,,,,,,4.84137931,0.00158044,,4.929487179,4.865384615,14.90243902,12.78,3063.310345,3062.333333,,,1.05,,,,,,,,,
Hind Coil,NRM,NL,43,7,145,110,1.9,11.65,,0,14.35121951,,1660,12.2,12.2,7403,8577,,,,,,,6.654545455,0.001422409,,4.865384615,4.801282051,13.63414634,11.7,4678.363636,3063.310345,,,0.8,,,,,,,,,
Hind Coil,NRM,NL,43,8,110,160,1,11.88,,0,13.9804878,,1660,11.8,11.8,8577,8302,,,,,,,4.425,0.001421344,,4.801282051,4.737179487,14.35121951,12.2,3113.25,4678.363636,,,1.1,,,,,,,,,
Hind Coil,NRM,NL,43,9,160,140,1.7,8.12,,0,10.91707317,,1649,9.4,9.4,8302,6811,,,,,,,4.028571429,0.00138012,,4.737179487,4.673076923,13.9804878,11.8,2919,3113.25,,,1.1,,,,,,,,,
Hind Coil,NRM,NL,43,10,140,125,2.2,10.97,,0,14.2195122,,1650,12.18,12.18,6811,6032,,,,,,,5.8464,0.002019231,,4.673076923,4.608974359,10.91707317,9.4,2895.36,2919,,,1.05,,,,,,,,,
Hind Coil,NRM,NL,43,11,125,145,2.1,8.44,,0,11.64268293,,1666,10.059,10.059,6032,8280,,,,,,,4.162344828,0.001214855,,4.608974359,4.544871795,14.2195122,12.18,3426.206897,2895.36,,,1.1,,,,,,,,,
Hind Coil,NRM,NL,43,12,145,130,2.3,6.73,,0,10.12926829,,1630,8.85,8.85,8280,6325,,,,,,,4.084615385,0.001399209,,4.544871795,4.480769231,11.64268293,10.059,2919.230769,3426.206897,,,1.1,,,,,,,,,
Hind Coil,NRM,NL,43,13,130,140,2.265,8.66,,0,12.10829268,,1648,10.48,10.48,6325,7113,,,,,,,4.491428571,0.001473359,,4.480769231,4.416666667,10.12926829,8.85,3048.428571,2919.230769,,,1.18,,,,,,,,,
Hind Coil,NRM,NL,43,14,140,155,2.275,10.36,,0,13.73170732,,1665,11.8,11.8,7113,8132,,,,,,,4.567741935,0.001451058,,4.416666667,4.352564103,12.10829268,10.48,3147.870968,3048.428571,,,1.1,,,,,,,,,
Hind Coil,NRM,NL,43,15,155,150,2.35,10.27,,0,13.71707317,,1670,11.8,11.8,8132,8031,,,,,,,4.72,0.001469306,,4.352564103,4.288461538,13.73170732,11.8,3212.4,3147.870968,,,1.1,,,,,,,,,
Hind Coil,NRM,NL,43,16,150,145,1.9,8.98,,0,11.97560976,,1661,10.3,10.3,8031,6546,,,,,,,4.262068966,0.00157348,,4.288461538,4.224358974,13.71707317,11.8,2708.689655,3212.4,,,1.1,,,,,,,,,
Hind Coil,NRM,NL,43,17,145,150,1.6,9.88,,0,12.63414634,,1654,10.8,10.8,6546,7832,,,,,,,4.32,0.001378958,,4.224358974,4.16025641,11.97560976,10.3,3132.8,2708.689655,,,1.15,,,,,,,,,
Hind Coil,NRM,NL,43,18,150,135,1.9,8.72,,0,11.42439024,,1649,9.8,9.8,7832,6577,,,,,,,4.355555556,0.001490041,,4.16025641,4.096153846,12.63414634,10.8,2923.111111,3132.8,,,0.8,,,,,,,,,
Hind Coil,NRM,NL,43,19,135,120,1.8,7.69,,0,10.43902439,,1666,9,9,6577,6268,,,,,,,4.5,0.001435865,,4.096153846,4.032051282,11.42439024,9.8,3134,2923.111111,,,0.95,,,,,,,,,
Hind Coil,NRM,NL,43,20,120,155,1.9,11.63,,0,14.63414634,,1638,12.48,12.48,6268,8406,,,,,,,4.830967742,0.001484654,,4.032051282,3.967948718,10.43902439,9,3253.935484,3134,,,1.1,,,,,,,,,
Hind Coil,NRM,NL,43,21,155,155,2.2,7.13,,0,10.51121951,,1658,9.16,9.16,8406,7214,,,,,,,3.545806452,0.001269753,,3.967948718,3.903846154,14.63414634,12.48,2792.516129,3253.935484,,,1.18,,,,,,,,,
Hind Coil,NRM,NL,43,22,155,160,2.26,10.11,,0,13.5595122,,1648,11.67,11.67,7214,8360,,,,,,,4.37625,0.001395933,,3.903846154,3.83974359,10.51121951,9.16,3135,2792.516129,,,1.185,,,,,,,,,
Hind Coil,NRM,NL,43,23,160,155,2.185,8.60,,0,12.05756098,,1648,10.44,10.44,8360,7936,,,,,,,4.041290323,0.001315524,,3.83974359,3.775641026,13.5595122,11.67,3072,3135,,,1.27,,,,,,,,,
Hind Coil,NRM,NL,43,24,155,145,2.34,10.52,,0,13.96292683,,1745,12,12,7936,7031,,,,,,,4.965517241,0.001706727,,3.775641026,3.711538462,12.05756098,10.44,2909.37931,3072,,,1.1,,,,,,,,,
Hind Coil,NRM,NL,43,25,145,155,2.24,10.16,,0,13.67902439,,1669,11.78,11.78,7031,7925,,,,,,,4.56,0.001486435,,3.711538462,3.647435897,13.96292683,12,3067.741935,2909.37931,,,1.28,,,,,,,,,
Hind Coil,NRM,NL,43,26,155,150,2.1,9.42,,0,12.7004878,,1650,10.94,10.94,7925,7308,,,,,,,4.376,0.00149699,,3.647435897,3.583333333,13.67902439,11.78,2923.2,3067.741935,,,1.185,,,,,,,,,
Hind Coil,NRM,NL,43,27,150,155,1.9,10.42,,0,13.58878049,,1650,11.65,11.65,7308,7705,,,,,,,4.509677419,0.001512005,,3.583333333,3.519230769,12.7004878,10.94,2982.580645,2923.2,,,1.27,,,,,,,,,
Hind Coil,NRM,NL,43,28,155,125,2.1,6.45,,0,9.451219512,,1648,8.23,8.23,7705,5909,,,,,,,3.9504,0.001392791,,3.519230769,3.455128205,13.58878049,11.65,2836.32,2982.580645,,,0.9,,,,,,,,,
Hind Coil,NRM,NL,43,29,125,190,1.9,10.93,,0,14.02926829,,1646,12,12,5909,9693,,,,,,,3.789473684,0.001238007,,3.455128205,3.391025641,9.451219512,8.23,3060.947368,2836.32,,,1.2,,,,,,,,,
Hind Coil,NRM,NL,43,30,190,170,2.24,9.77,,0,13.2795122,,1648,11.45,11.45,9693,7971,,,,,,,4.041176471,0.001436457,,3.391025641,3.326923077,14.02926829,12,2813.294118,3060.947368,,,1.265,,,,,,,,,
Hind Coil,NRM,NL,43,31,170,155,2.18,9.61,,0,13.0995122,,1646,11.3,11.3,7971,8055,,,,,,,4.374193548,0.001402855,,3.326923077,3.262820513,13.2795122,11.45,3118.064516,2813.294118,,,1.31,,,,,,,,,
Hind Coil,NRM,NL,43,32,155,160,2.3,10.60,,0,14.07707317,,1667,12.1,12.1,8055,7958,,,,,,,4.5375,0.001520483,,3.262820513,3.198717949,13.0995122,11.3,2984.25,3118.064516,,,1.18,,,,,,,,,
Hind Coil,NRM,NL,43,33,160,175,2.2,10.74,,0,14.21317073,,1650,12.21,12.21,7958,8874,,,,,,,4.186285714,0.00137593,,3.198717949,3.134615385,14.07707317,12.1,3042.514286,2984.25,,,1.27,,,,,,,,,
Hind Coil,NRM,NL,43,34,175,160,1.9,10.93,,0,14.02926829,,1667,12,12,8874,7911,,,,,,,4.5,0.001516875,,3.134615385,3.070512821,14.21317073,12.21,2966.625,3042.514286,,,1.2,,,,,,,,,
Hind Coil,NRM,NL,43,35,160,155,2,9.91,,0,13.15853659,,1661,11.31,11.31,7911,7720,,,,,,,4.378064516,0.001465026,,3.070512821,3.006410256,14.02926829,12,2988.387097,2966.625,,,1.25,,,,,,,,,
Hind Coil,NRM,NL,43,36,155,150,1.9,10.08,,0,13.17560976,,1658,11.3,11.3,7720,7553,,,,,,,4.52,0.001496094,,3.006410256,2.942307692,13.15853659,11.31,3021.2,2988.387097,,,1.2,,,,,,,,,
Hind Coil,NRM,NL,43,37,150,175,2.1,11.30,,0,14.6,,1659,12.5,12.5,7553,8455,,,,,,,4.285714286,0.001478415,,2.942307692,2.878205128,13.17560976,11.3,2898.857143,3021.2,,,1.2,,,,,,,,,
Hind Coil,NRM,NL,43,38,175,125,1.8,7.27,,0,10.37073171,,1665,9,9,8455,5949,,,,,,,4.32,0.001512859,,2.878205128,2.814102564,14.6,12.5,2855.52,2898.857143,,,1.3,,,,,,,,,
Hind Coil,NRM,NL,43,39,125,165,2.065,9.70,,0,12.80878049,,1660,11,11,5949,7787,,,,,,,4,0.001412611,,2.814102564,2.75,10.37073171,9,2831.636364,2855.52,,,1.04,,,,,,,,,
Hind Coil,NRM,P2,44,1,0,290,2.35,10.68,,0,14.23414634,,1665,12.24,12.24,0,8600,0,0,,3800,390,,2.532413793,0.001423256,,5.25,5.178571429,0,0,1779.310345,0,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,44,2,290,190,2.1,10.61,,0,13.82487805,,1662,11.85,11.85,8600,8500,3800,390,,3800,390,,3.742105263,0.001394118,,5.178571429,5.107142857,14.23414634,12.24,2684.210526,1779.310345,,,1.11,,,,,,,,,
Hind Coil,NRM,P2,44,3,190,160,2.26,10.41,,0,13.88390244,,1659,11.94,11.94,8500,7700,3800,390,,3800,390,,4.4775,0.001550649,,5.107142857,5.035714286,13.82487805,11.85,2887.5,2684.210526,,,1.21,,,,,,,,,
Hind Coil,NRM,P2,44,4,160,150,2,9.54,,0,12.78243902,,1670,11,11,7700,7500,3800,390,,3800,390,,4.4,0.001466667,,5.035714286,4.964285714,13.88390244,11.94,3000,2887.5,,,1.24,,,,,,,,,
Hind Coil,NRM,P2,44,5,150,135,2.01,9.58,,0,12.78829268,,1659,11,11,7500,7500,3800,390,,3800,390,,4.888888889,0.001466667,,4.964285714,4.892857143,12.78243902,11,3333.333333,3000,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,44,6,135,130,2,6.18,,0,9.375609756,,1659,8.2,8.2,7500,5000,3800,390,,3800,390,,3.784615385,0.00164,,4.892857143,4.821428571,12.78829268,11,2307.692308,3333.333333,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,44,7,130,150,1.8,9.30,,0,12.30487805,,1679,10.57,10.57,5000,7100,3800,390,,3800,390,,4.228,0.001488732,,4.821428571,4.75,9.375609756,8.2,2840,2307.692308,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,44,8,150,125,2.05,7.41,,0,10.64829268,,1655,9.25,9.25,7100,5500,3800,390,,3800,390,,4.44,0.001681818,,4.75,4.678571429,12.30487805,10.57,2640,2840,,,1.19,,,,,,,,,
Hind Coil,NRM,P2,44,9,125,165,2.04,9.58,,0,12.76780488,,1689,10.98,10.98,5500,7800,3800,390,,3800,390,,3.992727273,0.001407692,,4.678571429,4.607142857,10.64829268,9.25,2836.363636,2640,,,1.15,,,,,,,,,
Hind Coil,NRM,P2,44,10,165,155,2.09,9.79,,0,13.02634146,,1696,11.2,11.2,7800,7700,3800,390,,3800,390,,4.335483871,0.001454545,,4.607142857,4.535714286,12.76780488,10.98,2980.645161,2836.363636,,,1.15,,,,,,,,,
Hind Coil,NRM,P2,44,11,155,155,2.1,11.53,,0,14.7395122,,1696,12.6,12.6,7700,8000,3800,390,,3800,390,,4.877419355,0.001575,,4.535714286,4.464285714,13.02634146,11.2,3096.774194,2980.645161,,,1.11,,,,,,,,,
Hind Coil,NRM,P2,44,12,155,140,2.1,8.98,,0,12.28292683,,1657,10.6,10.6,8000,6300,3800,390,,3800,390,,4.542857143,0.00168254,,4.464285714,4.392857143,14.7395122,12.6,2700,3096.774194,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,44,13,140,160,1.9,9.45,,0,12.56390244,,1655,10.8,10.8,6300,7400,3800,390,,3800,390,,4.05,0.001459459,,4.392857143,4.321428571,12.28292683,10.6,2775,2700,,,1.21,,,,,,,,,
Hind Coil,NRM,P2,44,14,160,130,1.93,7.72,,0,10.85268293,,1654,9.4,9.4,7400,6100,3800,390,,3800,390,,4.338461538,0.001540984,,4.321428571,4.25,12.56390244,10.8,2815.384615,2775,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,44,15,130,120,1.9,7.88,,0,10.9804878,,1663,9.5,9.5,6100,6000,3800,390,,3800,390,,4.75,0.001583333,,4.25,4.178571429,10.85268293,9.4,3000,2815.384615,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,44,16,120,170,1.9,11.69,,0,14.78536585,,1660,12.62,12.62,6000,7800,3800,390,,3800,390,,4.454117647,0.001617949,,4.178571429,4.107142857,10.9804878,9.5,2752.941176,3000,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,44,17,170,135,1.91,7.22,,0,10.33219512,,1657,8.97,8.97,7800,6300,3800,390,,3800,390,,3.986666667,0.00142381,,4.107142857,4.035714286,14.78536585,12.62,2800,2752.941176,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,44,18,135,170,2.1,9.98,,0,13.23170732,,1692,11.37,11.37,6300,7700,3800,390,,3800,390,,4.012941176,0.001476623,,4.035714286,3.964285714,10.33219512,8.97,2717.647059,2800,,,1.15,,,,,,,,,
Hind Coil,NRM,P2,44,19,170,150,2.11,8.96,,0,12.25853659,,1697,10.58,10.58,7700,7200,3800,390,,3800,390,,4.232,0.001469444,,3.964285714,3.892857143,13.23170732,11.37,2880,2717.647059,,,1.19,,,,,,,,,
Hind Coil,NRM,P2,44,20,150,145,2.11,9.79,,0,13.09804878,,1664,11.27,11.27,7200,6900,3800,390,,3800,390,,4.663448276,0.001633333,,3.892857143,3.821428571,12.25853659,10.58,2855.172414,2880,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,44,21,145,120,2.15,7.41,,0,10.72,,1651,9.32,9.32,6900,6400,3800,390,,3800,390,,4.66,0.00145625,,3.821428571,3.75,13.09804878,11.27,3200,2855.172414,,,1.16,,,,,,,,,
Hind Coil,NRM,P2,44,22,120,155,2.11,9.36,,0,12.70195122,,1667,10.95,10.95,6400,6800,3800,390,,3800,390,,4.238709677,0.001610294,,3.75,3.678571429,10.72,9.32,2632.258065,3200,,,1.23,,,,,,,,,
Hind Coil,NRM,P2,44,23,155,150,2.11,8.36,,0,11.71219512,,1665,10.14,10.14,6800,7800,3800,390,,3800,390,,4.056,0.0013,,3.678571429,3.607142857,12.70195122,10.95,3120,2632.258065,,,1.24,,,,,,,,,
Hind Coil,NRM,P2,44,24,150,155,2.12,11.41,,0,14.77121951,,1659,12.65,12.65,7800,8000,3800,390,,3800,390,,4.896774194,0.00158125,,3.607142857,3.535714286,11.71219512,10.14,3096.774194,3120,,,1.24,,,,,,,,,
Hind Coil,NRM,P2,44,25,155,195,2.1,11.18,,0,14.47804878,,1675,12.4,12.4,8000,9000,3800,390,,3800,390,,3.815384615,0.001377778,,3.535714286,3.464285714,14.77121951,12.65,2769.230769,3096.774194,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,44,26,195,170,2.05,9.82,,0,13.06292683,,1665,11.23,11.23,9000,8000,3800,390,,3800,390,,3.963529412,0.00140375,,3.464285714,3.392857143,14.47804878,12.4,2823.529412,2769.230769,,,1.19,,,,,,,,,
Hind Coil,NRM,P2,44,27,170,165,2.01,10.83,,0,14.82926829,,1696,12.8,12.8,8000,8200,3800,390,,3800,390,,4.654545455,0.001560976,,3.392857143,3.321428571,13.06292683,11.23,2981.818182,2823.529412,,,1.99,,,,,,,,,
Hind Coil,NRM,P2,44,28,165,160,2.15,9.78,,0,13.06536585,,1682,11.24,11.24,8200,7500,3800,390,,3800,390,,4.215,0.001498667,,3.321428571,3.25,14.82926829,12.8,2812.5,2981.818182,,,1.14,,,,,,,,,
Hind Coil,NRM,P2,44,29,160,155,2.08,10.77,,0,14.00390244,,1689,12,12,7500,7900,3800,390,,3800,390,,4.64516129,0.001518987,,3.25,3.178571429,13.06536585,11.24,3058.064516,2812.5,,,1.15,,,,,,,,,
Hind Coil,NRM,P2,44,30,155,190,2.15,10.12,,0,13.38634146,,1699,11.5,11.5,7900,7700,3800,390,,3800,390,,3.631578947,0.001493506,,3.178571429,3.107142857,14.00390244,12,2431.578947,3058.064516,,,1.12,,,,,,,,,
Hind Coil,NRM,P2,44,31,190,150,2.1,10.47,,0,13.7297561,,1680,11.78,11.78,7700,7400,3800,390,,3800,390,,4.712,0.001591892,,3.107142857,3.035714286,13.38634146,11.5,2960,2431.578947,,,1.16,,,,,,,,,
Hind Coil,NRM,P2,44,32,150,140,2.14,9.92,,0,13.25268293,,1671,11.4,11.4,7400,6700,3800,390,,3800,390,,4.885714286,0.001701493,,3.035714286,2.964285714,13.7297561,11.78,2871.428571,2960,,,1.19,,,,,,,,,
Hind Coil,NRM,P2,44,33,140,175,2.01,9.77,,0,12.92195122,,1687,11.1,11.1,6700,7900,3800,390,,3800,390,,3.805714286,0.001405063,,2.964285714,2.892857143,13.25268293,11.4,2708.571429,2871.428571,,,1.14,,,,,,,,,
Hind Coil,NRM,P2,44,34,175,135,1.95,8.82,,0,11.74536585,,1665,10.1,10.1,7900,6100,3800,390,,3800,390,,4.488888889,0.001655738,,2.892857143,2.821428571,12.92195122,11.1,2711.111111,2708.571429,,,0.98,,,,,,,,,
Hind Coil,NRM,P2,44,35,135,155,2.12,10.15,,0,13.24878049,,1679,11.36,11.36,6100,7900,3800,390,,3800,390,,4.397419355,0.001437975,,2.821428571,2.75,11.74536585,10.1,3058.064516,2711.111111,,,0.98,,,,,,,,,
Hind Coil,NRM,P2,45,1,0,250,2.3,10.76,,0,14.30731707,,1664,12.3,12.3,0,8700,0,0,,,,,2.952,0.001413793,,5.25,5.171875,0,0,2088,0,,,1.25,,,,,,,,,
Hind Coil,NRM,P2,45,2,250,210,2,10.08,,0,13.27804878,,1664,11.4,11.4,8700,8000,,,,,,,3.257142857,0.001425,,5.171875,5.09375,14.30731707,12.3,2285.714286,2088,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,45,3,210,135,2.01,8.24,,0,11.44682927,,1659,9.9,9.9,8000,6500,,,,,,,4.4,0.001523077,,5.09375,5.015625,13.27804878,11.4,2888.888889,2285.714286,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,45,4,135,120,2,8.13,,0,11.32682927,,1662,9.8,9.8,6500,6000,,,,,,,4.9,0.001633333,,5.015625,4.9375,11.44682927,9.9,3000,2888.888889,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,45,5,120,155,1.96,4.75,,0,7.907804878,,1674,6.99,6.99,6000,6700,,,,,,,2.705806452,0.001043284,,4.9375,4.859375,11.32682927,9.8,2593.548387,3000,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,45,6,155,120,2.1,7.47,,0,10.7195122,,1652,9.31,9.31,6700,5700,,,,,,,4.655,0.001633333,,4.859375,4.78125,7.907804878,6.99,2850,2593.548387,,,1.15,,,,,,,,,
Hind Coil,NRM,P2,45,7,120,210,2.05,10.74,,0,13.97756098,,1678,11.98,11.98,5700,7900,,,,,,,3.422857143,0.001516456,,4.78125,4.703125,10.7195122,9.31,2257.142857,2850,,,1.19,,,,,,,,,
Hind Coil,NRM,P2,45,8,210,350,2.15,10.03,,0,13.37268293,,1668,11.5,11.5,7900,8000,,,,,,,1.971428571,0.0014375,,4.703125,4.625,13.97756098,11.98,1371.428571,2257.142857,,,1.19,,,,,,,,,
Hind Coil,NRM,P2,45,9,350,170,1.8,9.35,,0,12.38439024,,1683,10.64,10.64,8000,7300,,,,,,,3.755294118,0.001457534,,4.625,4.546875,13.37268293,11.5,2576.470588,1371.428571,,,1.23,,,,,,,,,
Hind Coil,NRM,P2,45,10,170,130,1.96,7.92,,0,11.08878049,,1670,9.6,9.6,7300,6200,,,,,,,4.430769231,0.001548387,,4.546875,4.46875,12.38439024,10.64,2861.538462,2576.470588,,,1.21,,,,,,,,,
Hind Coil,NRM,P2,45,11,130,120,1.9,7.51,,0,10.61463415,,1659,9.2,9.2,6200,6100,,,,,,,4.6,0.001508197,,4.46875,4.390625,11.08878049,9.6,3050,2861.538462,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,45,12,120,170,1.86,6.92,,0,9.986341463,,1652,8.68,8.68,6100,7200,,,,,,,3.063529412,0.001205556,,4.390625,4.3125,10.61463415,9.2,2541.176471,3050,,,1.21,,,,,,,,,
Hind Coil,NRM,P2,45,13,170,130,1.93,10.59,,0,13.71853659,,1625,11.75,11.75,7200,8000,,,,,,,5.423076923,0.00146875,,4.3125,4.234375,9.986341463,8.68,3692.307692,2541.176471,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,45,14,130,125,2.15,7.69,,0,11.0004878,,1684,9.55,9.55,8000,4300,,,,,,,4.584,0.00222093,,4.234375,4.15625,13.71853659,11.75,2064,3692.307692,,,1.16,,,,,,,,,
Hind Coil,NRM,P2,45,15,125,155,2.05,9.43,,0,12.68292683,,1649,10.92,10.92,4300,7300,,,,,,,4.227096774,0.00149589,,4.15625,4.078125,11.0004878,9.55,2825.806452,2064,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,45,16,155,150,2.11,9.75,,0,13.0102439,,1649,11.19,11.19,7300,7400,,,,,,,4.476,0.001512162,,4.078125,4,12.68292683,10.92,2960,2825.806452,,,1.15,,,,,,,,,
Hind Coil,NRM,P2,45,17,150,145,2.11,8.95,,0,12.20536585,,1656,10.53,10.53,7400,7000,,,,,,,4.357241379,0.001504286,,4,3.921875,13.0102439,11.19,2896.551724,2960,,,1.15,,,,,,,,,
Hind Coil,NRM,P2,45,18,145,155,2.1,10.73,,0,14.02682927,,1672,12.03,12.03,7000,7500,,,,,,,4.656774194,0.001604,,3.921875,3.84375,12.20536585,10.53,2903.225806,2896.551724,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,45,19,155,155,2.1,8.76,,0,12.06341463,,1659,10.42,10.42,7500,7400,,,,,,,4.033548387,0.001408108,,3.84375,3.765625,14.02682927,12.03,2864.516129,2903.225806,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,45,20,155,150,2,10.04,,0,13.26195122,,1667,11.39,11.39,7400,7300,,,,,,,4.556,0.001560274,,3.765625,3.6875,12.06341463,10.42,2920,2864.516129,,,1.22,,,,,,,,,
Hind Coil,NRM,P2,45,21,150,190,2.1,11.67,,0,14.96585366,,1680,12.8,12.8,7300,8900,,,,,,,4.042105263,0.001438202,,3.6875,3.609375,13.26195122,11.39,2810.526316,2920,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,45,22,190,165,2.12,9.40,,0,12.71804878,,1687,10.96,10.96,8900,7900,,,,,,,3.985454545,0.001387342,,3.609375,3.53125,14.96585366,12.8,2872.727273,2810.526316,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,45,23,165,135,2.15,8.45,,0,11.79097561,,1637,10.203,10.203,7900,6400,,,,,,,4.534666667,0.001594219,,3.53125,3.453125,12.71804878,10.96,2844.444444,2872.727273,,,1.19,,,,,,,,,
Hind Coil,NRM,P2,45,24,135,160,2.01,10.50,,0,13.66390244,,1665,11.71,11.71,6400,7000,,,,,,,4.39125,0.001672857,,3.453125,3.375,11.79097561,10.203,2625,2844.444444,,,1.15,,,,,,,,,
Hind Coil,NRM,P2,45,25,160,155,2.15,9.71,,0,13.01463415,,1656,11.2,11.2,7000,7500,,,,,,,4.335483871,0.001493333,,3.375,3.296875,13.66390244,11.71,2903.225806,2625,,,1.15,,,,,,,,,
Hind Coil,NRM,P2,45,26,155,200,2.01,-3.78,,0,-0.616585366,,1668,0,0,7500,,,,,,,,0,#DIV/0!,,3.296875,3.21875,13.01463415,11.2,0,2903.225806,,,1.15,,,,,,,,,
Hind Coil,NRM,P2,45,27,200,105,2.04,13.33,,0,16.52390244,,1693,14.06,14.06,,12800,,,,,,,8.034285714,0.001098438,,3.21875,3.140625,-0.616585366,0,7314.285714,0,,,1.15,,,,,,,,,
Hind Coil,NRM,P2,45,28,105,160,2.01,18.13,,0,21.32682927,,1692,18,18,12800,8000,,,,,,,6.75,0.00225,,3.140625,3.0625,16.52390244,14.06,3000,7314.285714,,,1.19,,,,,,,,,
Hind Coil,NRM,P2,45,29,160,145,2.04,8.60,,0,11.6897561,,1676,10.08,10.08,8000,6100,,,,,,,4.171034483,0.001652459,,3.0625,2.984375,21.32682927,18,2524.137931,3000,,,1.05,,,,,,,,,
Hind Coil,NRM,P2,45,30,145,180,2.11,11.60,,0,14.65902439,,1670,12.51,12.51,6100,8800,,,,,,,4.17,0.001421591,,2.984375,2.90625,11.6897561,10.08,2933.333333,2524.137931,,,0.95,,,,,,,,,
Hind Coil,NRM,P2,45,31,180,145,2.15,8.93,,0,12.0702439,,1685,10.4,10.4,8800,7200,,,,,,,4.303448276,0.001444444,,2.90625,2.828125,14.65902439,12.51,2979.310345,2933.333333,,,0.99,,,,,,,,,
Hind Coil,NRM,P2,45,32,145,175,2.05,10.83,,0,13.82926829,,1670,11.82,11.82,7200,8000,,,,,,,4.052571429,0.0014775,,2.828125,2.75,12.0702439,10.4,2742.857143,2979.310345,,,0.95,,,,,,,,,
Hind Coil,NRM,NL,46,23,0,120,2.41,6.87,,0,10.36682927,,1620,9.06,9.06,0,5628,0,0,,,,,4.53,0.001609808,,5.25,5.157407407,0,0,2814,0,,,1.085,,,,,,,,,
Hind Coil,NRM,NL,46,24,120,170,2.265,9.32,,0,12.78731707,,1644,11.04,11.04,5628,8145,,,,,,,3.896470588,0.001355433,,5.157407407,5.064814815,10.36682927,9.06,2874.705882,2814,,,1.2,,,,,,,,,
Hind Coil,NRM,NL,46,25,170,125,2.27,5.92,,0,9.334634146,,1659,8.2,8.2,8145,5959,,,,,,,3.936,0.00137607,,5.064814815,4.972222222,12.78731707,11.04,2860.32,2874.705882,,,1.14,,,,,,,,,
Hind Coil,NRM,NL,46,26,125,160,2.21,10.53,,0,13.94439024,,1664,11.98,11.98,5959,8393,,,,,,,4.4925,0.00142738,,4.972222222,4.87962963,9.334634146,8.2,3147.375,2860.32,,,1.2,,,,,,,,,
Hind Coil,NRM,NL,46,27,160,140,1.8,9.34,,0,12.23902439,,1649,10.5,10.5,8393,6493,,,,,,,4.5,0.001617126,,4.87962963,4.787037037,13.94439024,11.98,2782.714286,3147.375,,,1.1,,,,,,,,,
Hind Coil,NRM,NL,46,28,140,125,1.8,10.13,,0,13.08292683,,1658,11.2,11.2,6493,7903,,,,,,,5.376,0.001417183,,4.787037037,4.694444444,12.23902439,10.5,3793.44,2782.714286,,,1.15,,,,,,,,,
Hind Coil,NRM,NL,46,29,125,130,1.6,7.50,,0,10,,1650,8.6,8.6,7903,5804,,,,,,,3.969230769,0.001481737,,4.694444444,4.601851852,13.08292683,11.2,2678.769231,3793.44,,,0.9,,,,,,,,,
Hind Coil,NRM,NL,46,30,130,115,1.6,7.32,,0,9.765853659,,1641,8.4,8.4,5804,5840,,,,,,,4.382608696,0.001438356,,4.601851852,4.509259259,10,8.6,3046.956522,2678.769231,,,0.85,,,,,,,,,
Hind Coil,NRM,NL,46,31,115,165,1.8,11.37,,0,14.36585366,,1660,12.26,12.26,5840,8417,,,,,,,4.458181818,0.001456576,,4.509259259,4.416666667,9.765853659,8.4,3060.727273,3046.956522,,,1.2,,,,,,,,,
